id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,y
208,61,44.6,1931227,2000,муж.,ср. специальное,39459.0,1,103.219,0,средний,0,1,0.0088,1.17,69000.0,0.312,4,0
209,34,68.1,1908811,1984,жен.,среднее,60633.0,1,111.337,0,высокий,0,0,0.0087,-2.07,97000.0,0.485,4,0
210,44,68.3,289633,2002,муж.,уч. степень,60694.0,0,106.871,0,средний,1,1,0.0083,1.13,98000.0,0.771,4,0
211,46,88.8,430680,1981,муж.,ср. общ.,41368.0,0,112.229,0,низкий,1,1,0.0069,1.09,130000.0,0.161,1,0
212,32,78.6,1361147,1959,жен.,среднее,69414.0,1,120.356,0,высокий,1,1,0.0075,2.06,57000.0,0.739,1,0
213,16,68.6,2112846,1994,муж.,среднее,35879.0,0,105.637,0,высокий,1,1,0.0093,2.16,79000.0,0.807,5,0
214,21,98.5,1988677,1982,муж.,среднее,56473.0,0,103.532,0,средний,1,1,0.0096,-0.99,33000.0,0.74,2,0
215,86,93.1,2192424,1995,жен.,NA,15603.0,0,90.269,0,средний,0,1,0.0087,-2.27,48000.0,0.354,3,0
216,50,54.7,2145220,1988,муж.,высшее,37974.0,1,91.732,0,высокий,0,1,0.0071,1.42,138000.0,0.35,1,0
217,93,71.1,290985,1970,муж.,начальное,13313.0,1,98.857,0,средний,0,1,0.0089,-0.95,94000.0,0.258,5,0
218,58,58.9,1173318,1958,жен.,среднее,19879.0,1,98.697,0,низкий,1,0,0.0096,3.66,133000.0,0.439,2,0
219,11,92.5,1059659,1972,жен.,начальное,44075.0,0,121.132,0,низкий,1,1,0.0092,-1.5,42000.0,0.955,2,0
220,17,64.1,528061,1977,муж.,высшее,15392.0,1,111.683,0,средний,1,0,0.0078,2.91,46000.0,0.025,5,0
221,30,62.2,419995,1979,муж.,высшее,30808.0,0,93.763,0,высокий,0,0,0.0089,-0.75,68000.0,0.53,2,0
222,59,81.9,603085,1968,муж.,неоконч. высшее,36533.0,0,110.368,1,средний,1,1,0.0088,0.59,206000.0,0.654,5,0
223,33,68.1,436078,1956,муж.,высшее,24446.0,1,98.724,0,высокий,0,1,0.0077,-0.1,47000.0,0.685,3,0
224,12,51.8,1069353,1989,жен.,ср. специальное,44192.0,0,115.488,0,средний,1,1,0.0086,2.38,118000.0,0.501,1,0
225,95,58.1,1850679,1996,муж.,уч. степень,46884.0,0,106.287,0,низкий,1,1,0.0093,-0.39,180000.0,0.807,2,0
226,65,58.6,1166351,2002,жен.,среднее,22123.0,1,96.757,0,средний,1,0,0.0084,-2.44,95000.0,0.845,4,0
227,70,64.4,654728,1960,муж.,среднее,17052.0,0,97.036,0,средний,1,1,0.0094,-0.02,19000.0,0.636,2,0
228,26,55.3,371080,1985,жен.,среднее,41612.0,0,103.772,0,высокий,1,0,0.0079,-1.77,15000.0,0.63,1,0
229,85,78.1,1117241,1998,муж.,среднее,28587.0,0,96.528,1,средний,1,1,0.0092,0.43,50000.0,0.258,3,0
230,40,91.8,148240,1996,муж.,ср. общ.,52558.0,0,107.016,0,низкий,0,0,0.0088,2.84,182000.0,0.144,1,0
231,15,52.5,1366504,1975,муж.,среднее,43246.0,0,96.92,0,средний,1,0,0.0077,-0.04,58000.0,0.289,4,0
232,95,28.0,1389860,1950,муж.,среднее,15714.0,0,103.866,0,высокий,1,1,0.0074,-0.16,133000.0,0.293,2,0
233,61,38.4,2199867,1973,муж.,ср. специальное,83315.0,0,97.41,0,средний,1,0,0.0088,2.45,45000.0,0.062,1,0
234,92,54.2,539621,1984,жен.,ср. общ.,57490.0,0,113.746,0,средний,1,1,0.0095,3.14,124000.0,0.835,3,0
235,58,47.8,2112229,1973,муж.,среднее,36166.0,0,96.938,0,низкий,1,1,0.0071,2.72,198000.0,0.981,1,0
236,19,60.2,1776800,1986,жен.,среднее,81773.0,1,106.062,0,высокий,1,0,0.009,0.53,136000.0,0.994,3,0
237,48,69.2,250000,1966,муж.,среднее,36967.0,0,95.511,0,средний,0,0,0.0083,1.37,125000.0,0.079,1,0
238,55,91.0,460210,1966,жен.,ср. специальное,61434.0,0,113.821,0,низкий,1,1,0.0091,-0.49,63000.0,0.73,1,0
239,84,94.9,261681,1999,муж.,неоконч. высшее,30755.0,0,109.78,0,высокий,0,1,0.0093,-0.17,65000.0,0.122,4,0
240,79,86.6,468077,1977,жен.,высшее,75361.0,0,93.22,0,средний,1,0,0.0074,2.7,215000.0,0.671,1,0
241,18,66.2,1964912,1965,жен.,неоконч. высшее,32184.0,1,108.1,0,высокий,1,1,0.0071,-3.28,78000.0,0.651,3,0
242,47,50.2,1866284,1991,жен.,ср. общ.,45767.0,1,82.73,0,низкий,1,0,0.0072,2.21,70000.0,0.523,1,0
243,90,42.0,2078231,2002,жен.,среднее,47926.0,0,97.2,0,средний,1,1,0.0076,-2.1,227000.0,0.876,2,0
244,65,67.0,1130718,1959,муж.,среднее,37543.0,0,105.018,0,средний,1,1,0.0073,1.59,138000.0,0.797,1,0
245,12,72.3,809297,1972,жен.,среднее,35943.0,1,100.909,0,NA,1,1,0.0072,-0.61,22000.0,0.771,1,0
246,64,51.7,333233,1968,муж.,среднее,41714.0,0,102.658,0,средний,0,0,0.008,2.68,120000.0,0.081,3,0
247,88,62.1,748062,1996,жен.,среднее,21837.0,0,114.69,0,низкий,1,0,0.0086,-1.47,18000.0,0.957,4,0
248,57,48.2,549220,1984,жен.,ср. специальное,37518.0,0,103.344,0,низкий,1,1,0.0088,2.0,53000.0,0.825,3,0
249,92,91.2,1647653,1996,жен.,ср. общ.,55644.0,0,88.933,0,средний,1,1,0.0083,-1.04,44000.0,0.358,1,0
250,59,42.8,188119,1990,муж.,ср. общ.,54969.0,0,100.205,0,низкий,0,0,0.0071,-1.18,165000.0,0.377,4,0
251,84,50.6,2060489,2001,муж.,неоконч. высшее,48851.0,1,109.247,0,средний,1,0,0.0073,-3.38,86000.0,0.701,5,0
252,26,70.8,1389268,1978,муж.,неоконч. высшее,63085.0,0,88.021,0,средний,0,0,0.0075,-1.06,128000.0,0.71,4,0
253,41,76.0,1163000,1968,муж.,высшее,50737.0,1,104.068,0,низкий,1,0,0.0087,2.03,15000.0,0.688,3,0
254,30,61.1,930650,1976,муж.,неоконч. высшее,28118.0,0,99.303,0,низкий,1,1,0.0074,1.28,82000.0,0.325,2,0
255,15,36.5,1335339,1980,жен.,ср. общ.,34568.0,0,97.241,0,средний,1,0,0.0072,-2.42,119000.0,0.18,4,0
256,93,50.4,427713,2002,жен.,ср. общ.,65173.0,0,97.601,0,средний,1,0,0.0083,0.92,129000.0,0.489,1,0
257,31,55.9,1708178,1983,жен.,среднее,42650.0,0,94.802,0,средний,1,0,0.0088,-0.6,62000.0,0.221,1,0
258,67,53.1,1642000,2002,муж.,ср. специальное,67053.0,0,97.137,0,средний,1,1,0.0085,0.95,129000.0,0.581,2,0
259,78,71.8,233507,2001,муж.,ср. специальное,57268.0,1,92.363,0,средний,1,1,0.0088,-3.21,31000.0,0.109,2,0
260,77,67.3,923770,1993,жен.,неоконч. высшее,77263.0,0,101.083,0,высокий,1,1,0.0081,1.37,70000.0,0.561,2,0
261,96,89.9,1918677,1977,жен.,ср. общ.,47089.0,0,96.408,0,средний,0,1,0.0088,-3.55,190000.0,0.383,5,0
262,41,51.3,1349127,1996,жен.,начальное,56070.0,0,108.547,0,средний,0,1,0.0078,0.31,69000.0,0.953,1,0
263,96,47.2,366605,1957,муж.,среднее,56478.0,1,101.699,0,низкий,1,1,0.0085,1.23,32000.0,0.542,3,0
264,86,93.8,1452691,1978,муж.,уч. степень,45200.0,0,96.118,0,низкий,1,0,0.0076,-0.99,20000.0,0.27,2,0
265,44,71.4,1335653,1950,жен.,неоконч. высшее,23685.0,0,107.822,0,средний,0,0,0.0085,-0.5,56000.0,0.876,2,0
266,36,32.6,563672,1997,муж.,среднее,45272.0,0,99.221,0,низкий,1,0,0.0071,-0.64,16000.0,0.249,5,0
267,88,44.8,1116826,1970,жен.,среднее,20317.0,0,110.391,0,средний,1,0,0.0088,-0.4,82000.0,0.065,2,0
268,33,61.7,2204234,1959,жен.,уч. степень,18313.0,0,110.802,0,средний,1,0,0.0084,2.57,64000.0,0.269,2,0
269,74,34.3,1690386,1977,муж.,среднее,15538.0,0,109.645,0,средний,1,0,0.0081,1.07,47000.0,0.787,1,0
270,53,68.8,1881546,1968,муж.,среднее,55659.0,1,127.953,1,низкий,0,0,0.0078,0.12,50000.0,0.097,1,0
271,80,97.8,157423,1987,муж.,начальное,48170.0,1,90.393,0,высокий,1,0,0.0081,0.69,212000.0,0.209,4,0
272,66,51.0,1528487,1985,муж.,среднее,53233.0,1,108.765,0,низкий,1,1,0.0094,3.66,239000.0,0.748,2,0
273,72,59.1,605205,1993,муж.,ср. общ.,16985.0,1,113.792,0,средний,1,1,0.0088,1.23,60000.0,0.011,2,0
274,15,71.4,588817,1987,муж.,среднее,45358.0,1,87.943,0,низкий,1,1,0.0073,-2.17,221000.0,0.694,2,0
275,82,86.6,1673530,1974,жен.,ср. общ.,65723.0,0,104.215,0,средний,1,1,0.0096,1.11,326000.0,0.882,1,0
276,83,75.8,1617601,1988,жен.,ср. общ.,13680.0,1,105.899,0,высокий,1,1,0.0088,-4.84,178000.0,0.671,3,0
277,61,92.4,1051931,1992,муж.,среднее,31294.0,0,124.991,0,низкий,1,1,0.0095,1.95,215000.0,0.236,1,0
278,12,75.3,471445,2002,муж.,неоконч. высшее,23699.0,0,110.465,0,средний,1,1,0.0074,3.27,63000.0,0.23,1,0
279,66,73.1,1976959,1956,жен.,начальное,33703.0,0,93.013,0,низкий,0,1,0.0069,1.61,66000.0,0.374,3,0
280,97,37.7,904242,1966,жен.,высшее,21600.0,0,91.533,0,высокий,1,0,0.0072,3.02,129000.0,0.207,1,0
281,29,97.6,866978,1968,жен.,среднее,29780.0,0,105.442,0,низкий,0,1,0.007,-1.04,53000.0,0.953,1,0
282,57,111.6,234245,1993,муж.,ср. специальное,91137.0,0,99.166,1,низкий,0,1,0.0072,-0.43,79000.0,0.09,3,0
283,17,69.0,1983643,1998,жен.,высшее,37852.0,0,95.884,0,низкий,1,1,0.0075,-0.17,54000.0,0.403,1,0
284,95,58.6,1193305,1979,жен.,ср. специальное,31521.0,1,94.903,0,низкий,1,1,0.0083,-3.1,157000.0,0.31,3,0
285,80,70.1,106439,1977,жен.,ср. общ.,34539.0,0,112.082,0,низкий,1,1,0.0083,3.72,127000.0,0.048,4,0
286,77,88.4,1327885,1968,муж.,неоконч. высшее,46740.0,0,88.121,0,NA,1,1,0.0088,-3.25,77000.0,0.208,2,0
287,92,78.8,710364,1992,муж.,среднее,71465.0,0,110.285,0,низкий,0,1,0.0081,3.63,20000.0,0.625,2,0
288,49,71.0,877356,1980,муж.,неоконч. высшее,20540.0,1,107.846,0,высокий,1,0,0.0096,3.79,14000.0,0.566,3,0
289,21,58.6,533649,1982,муж.,начальное,51048.0,0,105.167,0,средний,1,0,0.0073,-2.14,40000.0,0.709,2,0
290,75,50.0,375401,1958,муж.,среднее,49702.0,0,122.499,0,высокий,0,0,0.0083,2.4,96000.0,0.375,3,0
291,50,60.6,1043307,1985,жен.,высшее,39677.0,1,115.441,0,низкий,1,0,0.0087,-1.33,80000.0,0.15,2,0
292,89,61.9,1595473,1964,жен.,среднее,84301.0,0,87.703,0,средний,1,0,0.007,2.41,26000.0,0.812,4,0
293,37,73.8,1693201,1990,муж.,среднее,46921.0,0,104.208,0,средний,0,0,0.0078,-0.5,225000.0,0.797,1,0
294,28,79.9,395252,1974,муж.,ср. специальное,56165.0,1,100.649,0,низкий,1,1,0.0077,-0.65,76000.0,0.681,1,0
295,59,54.5,524759,1993,жен.,среднее,67163.0,0,97.992,0,высокий,1,0,0.009,0.27,74000.0,0.937,3,0
296,54,43.3,1964129,1983,муж.,среднее,50645.0,0,97.109,0,низкий,1,1,0.0071,-1.04,133000.0,0.165,2,0
297,38,66.2,2113894,1994,муж.,неоконч. высшее,52552.0,0,113.479,0,средний,1,0,0.0083,-0.39,28000.0,0.294,3,0
298,90,77.7,512370,1969,жен.,высшее,49831.0,0,118.357,0,средний,1,1,0.0079,-1.15,43000.0,0.032,1,0
299,22,83.1,1793115,2002,жен.,ср. специальное,54976.0,0,91.088,0,низкий,1,1,0.009,-0.45,130000.0,0.779,5,0
300,44,105.2,1877102,1977,муж.,среднее,34715.0,0,84.681,0,средний,1,0,0.0072,-0.85,236000.0,0.654,2,0
301,84,55.2,1759054,1997,жен.,среднее,55386.0,0,87.823,0,средний,1,0,0.0077,1.25,59000.0,0.392,2,0
302,81,70.3,240609,1937,муж.,среднее,58929.0,0,100.679,0,средний,1,0,0.0076,-3.0,45000.0,0.608,4,0
303,28,70.8,922068,1978,жен.,высшее,11457.0,0,106.905,0,средний,1,0,0.0083,3.86,64000.0,0.025,3,0
304,65,46.0,847334,1974,жен.,неоконч. высшее,59842.0,0,115.919,0,средний,1,1,0.0085,-2.72,192000.0,0.125,1,0
305,92,111.0,1734409,2002,муж.,ср. специальное,33263.0,0,124.513,0,средний,0,0,0.0076,1.14,86000.0,0.184,2,0
306,94,91.4,1164145,1971,жен.,уч. степень,56040.0,0,97.29,0,средний,1,1,0.0084,-0.65,136000.0,0.574,1,0
307,95,73.0,2009229,1978,жен.,среднее,50327.0,1,107.279,0,высокий,1,1,0.0074,-0.62,92000.0,0.225,1,0
308,52,99.3,1936027,1970,муж.,среднее,65355.0,0,105.208,0,средний,1,0,0.0074,-0.16,17000.0,0.19,1,0
309,96,61.5,2216131,2002,муж.,высшее,33499.0,0,96.166,0,низкий,0,1,0.0079,-2.09,181000.0,0.796,1,0
310,27,58.1,467249,1958,жен.,среднее,20269.0,1,89.138,0,высокий,0,0,0.0073,-2.28,30000.0,0.341,4,0
311,43,54.3,909873,1975,жен.,неоконч. высшее,32203.0,1,98.443,0,высокий,0,1,0.0076,0.85,247000.0,0.18,2,0
312,56,97.2,309604,1954,жен.,среднее,71841.0,1,107.505,0,средний,0,1,0.0079,2.43,172000.0,0.458,1,0
313,59,62.3,1603785,1972,жен.,неоконч. высшее,52046.0,0,97.212,0,средний,0,1,0.0072,1.4,19000.0,0.18,3,0
314,12,61.5,142772,1969,жен.,высшее,58027.0,1,106.105,0,средний,1,1,0.0076,4.54,104000.0,0.706,4,0
315,51,36.1,1085870,1976,жен.,ср. общ.,72910.0,0,102.266,0,средний,1,1,0.0093,0.37,133000.0,0.309,1,0
316,54,107.3,1673485,1945,муж.,ср. специальное,36764.0,0,94.658,0,низкий,1,0,0.0085,1.31,33000.0,0.102,2,0
317,53,45.4,911764,1965,муж.,высшее,84573.0,0,110.723,0,низкий,1,1,0.0079,0.26,14000.0,0.53,4,0
318,77,34.4,2078319,1976,жен.,уч. степень,60323.0,0,116.337,0,низкий,0,0,0.0084,0.23,248000.0,0.568,5,0
319,42,106.2,2000899,1990,муж.,неоконч. высшее,38507.0,0,84.025,0,высокий,1,1,0.0078,-0.06,65000.0,0.348,1,0
320,58,59.6,1691131,1981,муж.,ср. специальное,22701.0,0,84.755,0,средний,1,1,0.0092,-2.32,159000.0,0.931,3,0
321,94,74.3,1535596,1954,муж.,среднее,14797.0,1,111.043,0,средний,1,1,0.0094,0.63,19000.0,0.417,2,0
322,24,85.6,1823788,1947,муж.,неоконч. высшее,61259.0,0,110.573,0,средний,1,1,0.0089,-0.8,30000.0,0.721,1,0
323,68,78.6,1786604,1973,жен.,ср. специальное,19121.0,1,104.115,0,высокий,0,0,0.0077,-1.66,75000.0,0.986,3,0
324,90,79.6,1509162,2002,жен.,ср. специальное,64238.0,0,106.28,0,средний,1,1,0.0084,1.57,48000.0,0.678,1,0
325,92,78.7,577698,1996,жен.,среднее,18732.0,0,98.554,0,средний,1,0,0.0071,-1.1,29000.0,0.173,1,0
326,54,65.5,892877,1949,жен.,уч. степень,40962.0,0,83.729,0,средний,1,0,0.0069,-0.11,53000.0,0.033,2,0
327,15,103.9,2180266,1983,жен.,высшее,32689.0,1,110.904,0,высокий,1,1,0.0072,1.63,96000.0,0.927,2,1
328,65,57.9,1771535,2001,муж.,неоконч. высшее,31044.0,0,112.91,0,низкий,1,0,0.0073,-0.42,12000.0,0.984,1,0
329,65,53.6,1077548,1997,жен.,высшее,67770.0,0,97.822,0,низкий,1,1,0.0095,-0.98,76000.0,0.569,3,0
330,17,67.3,1053535,1967,муж.,ср. специальное,57942.0,0,81.176,0,низкий,1,0,0.0088,3.73,29000.0,0.354,2,0
331,36,56.9,1943891,1967,муж.,неоконч. высшее,50766.0,1,100.933,0,низкий,1,1,0.0076,2.15,131000.0,0.913,3,0
332,33,111.7,891161,2002,жен.,ср. специальное,33328.0,0,90.387,0,низкий,1,1,0.0096,0.63,22000.0,0.602,5,0
333,72,96.9,772139,1990,муж.,высшее,44876.0,0,89.45,0,средний,1,1,0.0085,-0.66,51000.0,0.309,3,0
334,12,93.5,1901130,1962,жен.,среднее,12052.0,0,114.508,0,низкий,1,0,0.0083,-0.21,76000.0,0.681,1,0
335,67,38.9,2032451,1970,муж.,ср. специальное,65920.0,0,119.963,0,средний,1,0,0.0089,-0.62,63000.0,0.92,3,0
336,20,47.1,1243267,1966,муж.,высшее,29428.0,0,84.534,0,средний,0,0,0.0069,0.36,33000.0,0.591,1,0
337,54,53.2,1932391,1979,муж.,высшее,23156.0,0,99.048,0,низкий,1,0,0.009,-0.68,14000.0,0.855,1,0
338,23,80.0,628842,1983,жен.,начальное,31587.0,0,105.609,0,высокий,1,0,0.0085,2.21,115000.0,0.199,5,0
339,11,80.0,213457,1971,муж.,среднее,14567.0,0,98.409,0,низкий,1,0,0.0071,1.03,40000.0,0.263,3,0
340,61,53.7,2145805,1994,муж.,среднее,46314.0,0,99.302,0,низкий,1,0,0.009,-2.5,81000.0,0.081,1,0
341,81,46.6,237717,1973,муж.,среднее,37990.0,0,91.447,0,средний,1,1,0.0072,-1.27,46000.0,0.977,1,0
342,77,98.1,414226,1989,жен.,среднее,49337.0,1,100.332,0,средний,1,1,0.0076,3.49,71000.0,0.055,3,0
343,43,29.0,718475,1965,жен.,среднее,62434.0,0,90.863,0,высокий,1,1,0.0076,-0.88,29000.0,0.664,1,0
344,51,36.9,1662623,1996,муж.,среднее,34382.0,1,96.855,0,средний,1,0,0.0078,-0.12,217000.0,0.035,1,0
345,23,125.6,575791,1974,муж.,неоконч. высшее,27286.0,1,99.574,0,средний,1,0,0.0076,0.64,140000.0,0.183,2,0
346,51,55.6,873121,1972,жен.,ср. специальное,60249.0,1,98.888,0,средний,1,1,0.0079,3.78,79000.0,0.409,5,0
347,46,55.8,955238,1992,муж.,среднее,42100.0,0,109.071,0,высокий,1,0,0.0076,-0.29,144000.0,0.823,1,0
348,39,80.0,1142501,1978,жен.,среднее,31982.0,0,98.406,0,средний,1,1,0.0072,0.62,99000.0,0.725,3,0
349,51,48.3,698717,1996,жен.,ср. общ.,30738.0,1,97.942,0,низкий,1,1,0.0078,2.99,81000.0,0.61,2,0
350,61,59.2,1050526,1986,муж.,начальное,54286.0,0,109.511,0,средний,0,1,0.0069,-1.69,131000.0,0.091,2,0
351,77,75.0,604818,2002,муж.,ср. специальное,69760.0,0,89.482,0,высокий,0,0,0.0085,-1.32,162000.0,0.757,3,0
352,93,60.8,396219,1969,жен.,ср. специальное,26758.0,0,106.985,0,средний,0,0,0.0074,-1.95,262000.0,0.111,3,0
353,11,90.0,530947,1984,муж.,высшее,63445.0,0,103.786,0,высокий,0,1,0.0083,2.51,24000.0,0.284,1,0
354,75,75.9,308271,1968,муж.,среднее,31828.0,0,90.319,0,низкий,0,1,0.007,-0.68,238000.0,0.697,5,0
355,48,87.4,438768,1975,жен.,среднее,59589.0,0,93.447,0,средний,1,0,0.0075,-3.77,201000.0,0.682,3,0
356,54,49.4,1042449,1978,муж.,ср. специальное,28293.0,0,99.62,0,средний,1,1,0.0079,0.71,181000.0,0.968,2,0
357,92,70.9,1630796,1992,муж.,ср. специальное,37982.0,0,97.405,0,средний,0,1,0.0079,-1.62,30000.0,0.015,1,0
358,33,78.4,2014565,1989,муж.,высшее,24857.0,0,98.777,0,средний,1,1,0.0086,-1.19,120000.0,0.665,1,0
359,50,60.5,1061575,1989,жен.,ср. общ.,78042.0,1,104.439,0,средний,1,1,0.008,-0.33,51000.0,0.154,1,0
360,54,67.7,1361402,1984,жен.,среднее,34511.0,1,100.99,0,средний,1,0,0.0083,0.48,106000.0,0.609,2,0
361,46,99.1,884866,1979,муж.,среднее,66997.0,0,121.751,0,низкий,0,0,0.007,-1.01,54000.0,0.939,4,0
362,55,103.7,286474,1994,жен.,среднее,34208.0,1,105.051,0,средний,0,0,0.0082,-0.77,77000.0,0.158,5,0
363,63,66.7,2030992,1970,жен.,высшее,51507.0,0,91.116,0,высокий,1,0,0.0075,1.09,34000.0,0.857,5,0
364,94,43.0,1277264,1973,жен.,среднее,13840.0,0,97.104,0,средний,1,0,0.0082,0.24,26000.0,0.687,3,0
365,65,64.9,1151572,1977,муж.,высшее,67640.0,0,68.29,0,средний,0,0,0.0073,1.26,180000.0,0.158,5,0
366,60,63.9,1556384,1974,жен.,высшее,70774.0,1,109.471,0,низкий,0,1,0.0093,3.17,35000.0,0.455,2,0
367,32,58.1,2227793,1966,муж.,среднее,46317.0,1,105.228,0,средний,1,1,0.0094,1.97,76000.0,0.012,2,0
368,38,56.9,1606881,1975,муж.,среднее,26581.0,0,116.576,0,низкий,1,1,0.0083,-1.59,112000.0,0.911,5,0
369,90,51.4,809660,1966,муж.,среднее,35923.0,0,104.526,0,средний,1,0,0.0071,1.84,30000.0,0.853,1,0
370,85,60.3,366742,1982,жен.,ср. специальное,74668.0,0,109.222,0,высокий,0,1,0.0086,-3.0,41000.0,0.652,5,0
371,47,78.5,1111964,1989,жен.,высшее,59124.0,0,120.391,0,низкий,1,0,0.0092,-2.1,78000.0,0.495,1,0
372,30,64.9,343723,1994,жен.,высшее,29320.0,0,105.378,0,средний,0,0,0.0092,0.33,72000.0,0.285,2,0
373,75,55.9,828749,1955,муж.,неоконч. высшее,62000.0,0,96.693,0,высокий,1,0,0.0071,1.11,60000.0,0.448,1,0
374,97,67.8,2100440,1953,муж.,высшее,31133.0,1,93.927,0,низкий,1,0,0.0082,2.24,179000.0,0.559,1,0
375,52,68.7,1427907,1990,жен.,высшее,31217.0,1,104.006,0,средний,1,1,0.008,3.33,14000.0,0.0,2,0
376,66,69.4,435762,1986,муж.,среднее,16963.0,0,99.45,0,средний,1,0,0.0076,-3.63,129000.0,0.672,3,0
377,30,69.3,2058772,1946,жен.,ср. специальное,33101.0,0,104.035,0,высокий,1,0,0.0092,-2.52,143000.0,0.471,1,0
